route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
23937,5,4828932,MAIN & BROOKS,,1,634852,176205,1,1
23937,5,4828930,MAIN & BROOKS/VIA ENID,,1,634851,176206,1,1
23937,5,4828931,MAIN & BROOKS,,1,634852,176205,1,1
23938,5,4829199,WHEELER STATION / VIA SHARPSTOWN,,0,634873,176209,1,1
23938,5,4829203,WHEELER STATION / VIA SHARPSTOWN,,0,634874,176209,1,1
23938,5,4829204,WHEELER STATION / VIA SHARPSTOWN,,0,634875,176209,1,1
23938,5,4829205,WHEELER STATION / VIA SHARPSTOWN,,0,634876,176209,1,1
23938,5,4829206,WHEELER STATION / VIA SHARPSTOWN,,0,634873,176209,1,1
23938,5,4829207,WHEELER STATION / VIA SHARPSTOWN,,0,634874,176209,1,1
23938,5,4829208,WHEELER STATION / VIA SHARPSTOWN,,0,634875,176209,1,1
23938,5,4829209,WHEELER STATION / VIA SHARPSTOWN,,0,634876,176209,1,1
23938,5,4829210,WHEELER STATION / VIA SHARPSTOWN,,0,634873,176209,1,1
23938,5,4829211,WHEELER STATION / VIA SHARPSTOWN,,0,634874,176209,1,1
23938,5,4829212,WHEELER STATION / VIA SHARPSTOWN,,0,634875,176209,1,1
23938,5,4829213,WHEELER STATION / VIA SHARPSTOWN,,0,634876,176209,1,1
23938,5,4829214,WHEELER STATION / VIA SHARPSTOWN,,0,634873,176209,1,1
23938,5,4829215,WHEELER STATION / VIA SHARPSTOWN,,0,634874,176209,1,1
23938,5,4829216,WHEELER STATION / VIA SHARPSTOWN,,0,634875,176209,1,1
23938,5,4829217,WHEELER STATION / VIA SHARPSTOWN,,0,634876,176209,1,1
23938,5,4829218,WHEELER STATION / VIA SHARPSTOWN,,0,634873,176209,1,1
23938,5,4829219,WHEELER STATION / VIA SHARPSTOWN,,0,634874,176209,1,1
23938,5,4829220,WHEELER STATION / VIA SHARPSTOWN,,0,634875,176209,1,1
23938,5,4829221,WHEELER STATION / VIA SHARPSTOWN,,0,634876,176209,1,1
23938,5,4829222,WHEELER STATION / VIA SHARPSTOWN,,0,634873,176209,1,1
23938,5,4829223,WHEELER STATION / VIA SHARPSTOWN,,0,634874,176209,1,1
23938,5,4829224,WHEELER STATION / VIA SHARPSTOWN,,0,634875,176209,1,1
23938,5,4829225,WHEELER STATION / VIA SHARPSTOWN,,0,634876,176209,1,1
23938,5,4829226,WHEELER STATION / VIA SHARPSTOWN,,0,634873,176209,1,1
23938,5,4829227,WHEELER STATION / VIA SHARPSTOWN,,0,634874,176209,1,1
23938,5,4829228,WHEELER STATION / VIA SHARPSTOWN,,0,634875,176209,1,1
23938,5,4829229,WHEELER STATION / VIA SHARPSTOWN,,0,634876,176209,1,1
23938,5,4829230,WHEELER STATION / VIA SHARPSTOWN,,0,634873,176209,1,1
23938,5,4829231,WHEELER STATION / VIA SHARPSTOWN,,0,634874,176209,1,1
23938,5,4829232,WHEELER STATION / VIA SHARPSTOWN,,0,634875,176209,1,1
23938,5,4829200,WHEELER STATION / VIA SHARPSTOWN,,0,634874,176209,1,1
23938,5,4829201,WHEELER STATION / VIA SHARPSTOWN,,0,634875,176209,1,1
23938,5,4829202,WHEELER STATION / VIA SHARPSTOWN,,0,634874,176209,1,1
23938,5,4829234,RICHMOND/SHARPSTOWN,,1,634876,176212,1,1
23938,5,4829235,RICHMOND/SHARPSTOWN,,1,634873,176212,1,1
23938,5,4829236,RICHMOND/SHARPSTOWN,,1,634874,176212,1,1
23938,5,4829237,RICHMOND/SHARPSTOWN,,1,634875,176212,1,1
23938,5,4829238,RICHMOND/SHARPSTOWN,,1,634876,176212,1,1
23938,5,4829239,RICHMOND/SHARPSTOWN,,1,634873,176212,1,1
23938,5,4829240,RICHMOND/SHARPSTOWN,,1,634874,176212,1,1
23938,5,4829241,RICHMOND/SHARPSTOWN,,1,634875,176212,1,1
23938,5,4829242,RICHMOND/SHARPSTOWN,,1,634876,176212,1,1
23938,5,4829243,RICHMOND/SHARPSTOWN,,1,634873,176212,1,1
23938,5,4829244,RICHMOND/SHARPSTOWN,,1,634874,176212,1,1
23938,5,4829245,RICHMOND/SHARPSTOWN,,1,634875,176212,1,1
23938,5,4829246,RICHMOND/SHARPSTOWN,,1,634876,176212,1,1
23938,5,4829247,RICHMOND/SHARPSTOWN,,1,634873,176212,1,1
23938,5,4829248,RICHMOND/SHARPSTOWN,,1,634874,176212,1,1
23938,5,4829249,RICHMOND/SHARPSTOWN,,1,634875,176212,1,1
23938,5,4829250,RICHMOND/SHARPSTOWN,,1,634876,176212,1,1
23938,5,4829251,RICHMOND/SHARPSTOWN,,1,634873,176212,1,1
23938,5,4829252,RICHMOND/SHARPSTOWN,,1,634874,176212,1,1
23938,5,4829253,RICHMOND/SHARPSTOWN,,1,634875,176212,1,1
23938,5,4829254,RICHMOND/SHARPSTOWN,,1,634876,176212,1,1
23938,5,4829255,RICHMOND/SHARPSTOWN,,1,634873,176212,1,1
23938,5,4829256,RICHMOND/SHARPSTOWN,,1,634874,176212,1,1
23938,5,4829257,RICHMOND/SHARPSTOWN,,1,634875,176212,1,1
23938,5,4829258,RICHMOND/SHARPSTOWN,,1,634876,176212,1,1
23938,5,4829259,RICHMOND/SHARPSTOWN,,1,634873,176212,1,1
23938,5,4829260,RICHMOND/SHARPSTOWN,,1,634874,176212,1,1
23938,5,4829261,RICHMOND/SHARPSTOWN,,1,634875,176212,1,1
23938,5,4829262,RICHMOND/SHARPSTOWN,,1,634876,176212,1,1
23938,5,4829263,RICHMOND/SHARPSTOWN,,1,634874,176212,1,1
23938,5,4829264,RICHMOND/SHARPSTOWN,,1,634875,176212,1,1
23938,5,4829265,RICHMOND/SHARPSTOWN,,1,634874,176212,1,1
23938,5,4829266,RICHMOND/SHARPSTOWN,,1,634875,176212,1,1
23938,5,4829233,RICHMOND/SHARPSTOWN,,1,634874,176212,1,1
23939,5,4829468,OUTER LOOP/DENVER HARBOR TC/VIA HEIGHTS TC,,0,634907,176214,1,1
23939,5,4829464,OUTER LOOP/DENVER HARBOR TC/VIA HEIGHTS TC,,0,634908,176214,1,1
23939,5,4829465,OUTER LOOP/DENVER HARBOR TC/VIA HEIGHTS TC,,0,634906,176214,1,1
23939,5,4829466,OUTER LOOP/DENVER HARBOR TC/VIA HEIGHTS TC,,0,634907,176214,1,1
23939,5,4829467,OUTER LOOP/DENVER HARBOR TC/VIA HEIGHTS TC,,0,634908,176214,1,1
23939,5,4829454,OUTER LOOP/DENVER HARBOR TC/VIA HEIGHTS TC,,0,634906,176214,1,1
23939,5,4829455,OUTER LOOP/DENVER HARBOR TC/VIA HEIGHTS TC,,0,634907,176214,1,1
23939,5,4829456,OUTER LOOP/DENVER HARBOR TC/VIA HEIGHTS TC,,0,634908,176214,1,1
23939,5,4829457,OUTER LOOP/DENVER HARBOR TC/VIA HEIGHTS TC,,0,634906,176214,1,1
23939,5,4829458,OUTER LOOP/DENVER HARBOR TC/VIA HEIGHTS TC,,0,634907,176214,1,1
23939,5,4829459,OUTER LOOP/DENVER HARBOR TC/VIA HEIGHTS TC,,0,634908,176214,1,1
23939,5,4829460,OUTER LOOP/DENVER HARBOR TC/VIA HEIGHTS TC,,0,634906,176214,1,1
23939,5,4829461,OUTER LOOP/DENVER HARBOR TC/VIA HEIGHTS TC,,0,634907,176214,1,1
23939,5,4829462,OUTER LOOP/DENVER HARBOR TC/VIA HEIGHTS TC,,0,634908,176214,1,1
23939,5,4829463,OUTER LOOP/DENVER HARBOR TC/VIA HEIGHTS TC,,0,634906,176214,1,1
23940,5,4829558,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634927,176218,1,1
23940,5,4829548,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634928,176218,1,1
23940,5,4829549,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634929,176218,1,1
23940,5,4829550,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634927,176218,1,1
23940,5,4829551,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634928,176218,1,1
23940,5,4829552,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634929,176218,1,1
23940,5,4829553,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634927,176218,1,1
23940,5,4829554,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634928,176218,1,1
23940,5,4829555,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634929,176218,1,1
23940,5,4829556,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634927,176218,1,1
23940,5,4829557,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634928,176218,1,1
23940,5,4829547,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634929,176218,1,1
23940,5,4829543,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634927,176218,1,1
23940,5,4829544,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634928,176218,1,1
23940,5,4829545,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634929,176218,1,1
23940,5,4829546,INNER LOOP/VIA MAGNOLIA T C/SOUTHEAST T C,,1,634927,176218,1,1
23942,5,4829885,CLINTON/DENVER HARBOR,,0,634960,176226,1,1
23942,5,4829886,CLINTON/CLINTON PARK,,0,634961,176228,1,1
23942,5,4829887,CLINTON/DENVER HARBOR,,0,634962,176226,1,1
23942,5,4829888,CLINTON/CLINTON PARK,,0,634963,176228,1,1
23942,5,4829889,CLINTON/DENVER HARBOR,,0,634964,176226,1,1
23942,5,4829890,CLINTON/CLINTON PARK,,0,634965,176228,1,1
23942,5,4829891,CLINTON/DENVER HARBOR,,0,634960,176226,1,1
23942,5,4829892,CLINTON/CLINTON PARK,,0,634961,176228,1,1
23942,5,4829893,CLINTON/DENVER HARBOR,,0,634962,176226,1,1
23942,5,4829894,CLINTON/CLINTON PARK,,0,634963,176228,1,1
23942,5,4829895,CLINTON/DENVER HARBOR,,0,634964,176226,1,1
23942,5,4829896,CLINTON/CLINTON PARK,,0,634965,176225,1,1
23942,5,4829897,CLINTON/DENVER HARBOR,,0,634960,176226,1,1
23942,5,4829898,CLINTON/CLINTON PARK,,0,634961,176225,1,1
23942,5,4829899,CLINTON/DENVER HARBOR,,0,634962,176226,1,1
23942,5,4829900,CLINTON/CLINTON PARK,,0,634963,176225,1,1
23942,5,4829901,CLINTON/DENVER HARBOR,,0,634964,176226,1,1
23942,5,4829902,CLINTON/CLINTON PARK,,0,634965,176225,1,1
23942,5,4829903,CLINTON/DENVER HARBOR,,0,634960,176226,1,1
23942,5,4829904,CLINTON/CLINTON PARK,,0,634961,176225,1,1
23942,5,4829905,CLINTON/DENVER HARBOR,,0,634962,176226,1,1
23942,5,4829906,CLINTON/CLINTON PARK,,0,634963,176225,1,1
23942,5,4829907,CLINTON/DENVER HARBOR,,0,634964,176226,1,1
23942,5,4829908,CLINTON/CLINTON PARK,,0,634965,176225,1,1
23942,5,4829874,CLINTON/DENVER HARBOR,,0,634960,176226,1,1
23942,5,4829875,CLINTON/CLINTON PARK,,0,634961,176225,1,1
23942,5,4829876,CLINTON/DENVER HARBOR,,0,634962,176226,1,1
23942,5,4829877,CLINTON/CLINTON PARK,,0,634963,176225,1,1
23942,5,4829878,CLINTON/DENVER HARBOR,,0,634964,176226,1,1
23942,5,4829879,CLINTON/CLINTON PARK,,0,634965,176225,1,1
23942,5,4829880,CLINTON/DENVER HARBOR,,0,634960,176226,1,1
23942,5,4829881,DOWNTOWN,,0,634961,176227,1,1
23942,5,4829882,CLINTON/DENVER HARBOR,,0,634962,176226,1,1
23942,5,4829883,DOWNTOWN,,0,634963,176227,1,1
23942,5,4829884,DOWNTOWN,,0,634964,176227,1,1
23942,5,4829920,CULLEN ,,1,634962,176238,1,1
23942,5,4829921,CULLEN ,,1,634963,176238,1,1
23942,5,4829922,CULLEN ,,1,634964,176237,1,1
23942,5,4829923,CULLEN,,1,634965,176240,1,1
23942,5,4829924,CULLEN ,,1,634960,176237,1,1
23942,5,4829925,CULLEN,,1,634961,176240,1,1
23942,5,4829926,CULLEN ,,1,634962,176237,1,1
23942,5,4829927,CULLEN,,1,634963,176240,1,1
23942,5,4829928,CULLEN ,,1,634964,176237,1,1
23942,5,4829929,CULLEN,,1,634965,176240,1,1
23942,5,4829930,CULLEN ,,1,634960,176237,1,1
23942,5,4829931,CULLEN,,1,634961,176240,1,1
23942,5,4829932,CULLEN ,,1,634962,176237,1,1
23942,5,4829933,CULLEN,,1,634963,176240,1,1
23942,5,4829934,CULLEN ,,1,634964,176237,1,1
23942,5,4829935,CULLEN,,1,634965,176239,1,1
23942,5,4829936,CULLEN ,,1,634960,176237,1,1
23942,5,4829937,CULLEN,,1,634961,176239,1,1
23942,5,4829938,CULLEN ,,1,634962,176237,1,1
23942,5,4829939,CULLEN,,1,634963,176239,1,1
23942,5,4829940,CULLEN ,,1,634964,176237,1,1
23942,5,4829941,CULLEN,,1,634965,176239,1,1
23942,5,4829942,CULLEN ,,1,634960,176237,1,1
23942,5,4829943,CULLEN,,1,634961,176239,1,1
23942,5,4829909,CULLEN ,,1,634962,176237,1,1
23942,5,4829910,CULLEN,,1,634963,176239,1,1
23942,5,4829911,CULLEN ,,1,634964,176237,1,1
23942,5,4829912,CULLEN,,1,634965,176239,1,1
23942,5,4829913,CULLEN ,,1,634960,176237,1,1
23942,5,4829914,CULLEN,,1,634961,176239,1,1
23942,5,4829915,CULLEN ,,1,634962,176237,1,1
23942,5,4829916,CULLEN,,1,634963,176239,1,1
23942,5,4829917,CULLEN ,,1,634964,176237,1,1
23942,5,4829918,CULLEN,,1,634965,176239,1,1
23942,5,4829919,CULLEN ,,1,634960,176237,1,1
23943,5,4830229,RENWICK/AUGUSTA,,0,634994,176244,1,1
23943,5,4830230,RENWICK/AUGUSTA,,0,634995,176244,1,1
23943,5,4830231,RENWICK/AUGUSTA,,0,634996,176244,1,1
23943,5,4830232,RENWICK/AUGUSTA,,0,634994,176244,1,1
23943,5,4830233,RENWICK/AUGUSTA,,0,634995,176244,1,1
23943,5,4830234,RENWICK/AUGUSTA,,0,634996,176244,1,1
23943,5,4830235,RENWICK/AUGUSTA,,0,634994,176244,1,1
23943,5,4830236,RENWICK/AUGUSTA,,0,634995,176244,1,1
23943,5,4830237,RENWICK/AUGUSTA,,0,634996,176244,1,1
23943,5,4830238,RENWICK/AUGUSTA,,0,634994,176244,1,1
23943,5,4830239,RENWICK/AUGUSTA,,0,634995,176244,1,1
23943,5,4830240,RENWICK/AUGUSTA,,0,634996,176244,1,1
23943,5,4830241,RENWICK/AUGUSTA,,0,634994,176244,1,1
23943,5,4830242,RENWICK/AUGUSTA,,0,634995,176244,1,1
23943,5,4830243,RENWICK/AUGUSTA,,0,634996,176244,1,1
23943,5,4830244,RENWICK/AUGUSTA,,0,634994,176244,1,1
23943,5,4830245,RENWICK/AUGUSTA,,0,634995,176244,1,1
23943,5,4830246,RENWICK/AUGUSTA,,0,634996,176244,1,1
23943,5,4830247,RENWICK/AUGUSTA,,0,634994,176244,1,1
23943,5,4830248,RENWICK/AUGUSTA,,0,634995,176244,1,1
23943,5,4830249,RENWICK/AUGUSTA,,0,634996,176244,1,1
23943,5,4830250,RENWICK/AUGUSTA,,0,634994,176244,1,1
23943,5,4830251,RENWICK/AUGUSTA,,0,634995,176244,1,1
23943,5,4830252,RENWICK/AUGUSTA,,0,634996,176244,1,1
23943,5,4830253,RENWICK/AUGUSTA,,0,634994,176244,1,1
23943,5,4830254,RENWICK/AUGUSTA,,0,634997,176244,1,1
23943,5,4830255,RENWICK/AUGUSTA,,0,634998,176244,1,1
23943,5,4830256,RENWICK/AUGUSTA,,0,634999,176244,1,1
23943,5,4830257,RENWICK/AUGUSTA,,0,634997,176244,1,1
23943,5,4830258,RENWICK/AUGUSTA,,0,634998,176244,1,1
23943,5,4830259,RENWICK/AUGUSTA,,0,634999,176244,1,1
23943,5,4830260,RENWICK/AUGUSTA,,0,634997,176244,1,1
23943,5,4830261,RENWICK/AUGUSTA,,0,634998,176244,1,1
23943,5,4830262,RENWICK/AUGUSTA,,0,634999,176244,1,1
23943,5,4830263,RENWICK/AUGUSTA,,0,634997,176244,1,1
23943,5,4830264,RENWICK/AUGUSTA,,0,634998,176244,1,1
23943,5,4830265,RENWICK/AUGUSTA,,0,634999,176244,1,1
23943,5,4830266,RENWICK/AUGUSTA,,0,634997,176244,1,1
23943,5,4830267,RENWICK/AUGUSTA,,0,634998,176244,1,1
23943,5,4830268,RENWICK/AUGUSTA,,0,634999,176244,1,1
23943,5,4830269,RENWICK/AUGUSTA,,0,634997,176244,1,1
23943,5,4830270,RENWICK/AUGUSTA,,0,634998,176244,1,1
23943,5,4830271,RENWICK/AUGUSTA,,0,634999,176244,1,1
23943,5,4830272,RENWICK/AUGUSTA,,0,634997,176244,1,1
23943,5,4830273,RENWICK/AUGUSTA,,0,634998,176244,1,1
23943,5,4830274,RENWICK/AUGUSTA,,0,634999,176244,1,1
23943,5,4830275,RENWICK/AUGUSTA,,0,634997,176244,1,1
23943,5,4830277,RENWICK/AUGUSTA,,0,634998,176244,1,1
23943,5,4830276,RENWICK/AUGUSTA,,0,634999,176244,1,1
23943,5,4830323,RENWICK/BRAESWOOD,,1,634995,176245,1,1
23943,5,4830322,RENWICK/BRAESWOOD,,1,634996,176245,1,1
23943,5,4830278,RENWICK/BRAESWOOD,,1,634994,176245,1,1
23943,5,4830279,RENWICK/BRAESWOOD,,1,634995,176245,1,1
23943,5,4830280,RENWICK/BRAESWOOD,,1,634996,176245,1,1
23943,5,4830281,RENWICK/BRAESWOOD,,1,634994,176245,1,1
23943,5,4830282,RENWICK/BRAESWOOD,,1,634995,176245,1,1
23943,5,4830283,RENWICK/BRAESWOOD,,1,634996,176245,1,1
23943,5,4830284,RENWICK/BRAESWOOD,,1,634994,176245,1,1
23943,5,4830285,RENWICK/BRAESWOOD,,1,634995,176245,1,1
23943,5,4830286,RENWICK/BRAESWOOD,,1,634996,176245,1,1
23943,5,4830287,RENWICK/BRAESWOOD,,1,634994,176245,1,1
23943,5,4830288,RENWICK/BRAESWOOD,,1,634995,176245,1,1
23943,5,4830289,RENWICK/BRAESWOOD,,1,634996,176245,1,1
23943,5,4830290,RENWICK/BRAESWOOD,,1,634994,176245,1,1
23943,5,4830327,RENWICK/BRAESWOOD,,1,634995,176245,1,1
23943,5,4830291,RENWICK/BRAESWOOD,,1,634996,176245,1,1
23943,5,4830292,RENWICK/BRAESWOOD,,1,634994,176245,1,1
23943,5,4830293,RENWICK/BRAESWOOD,,1,634995,176245,1,1
23943,5,4830294,RENWICK/BRAESWOOD,,1,634996,176245,1,1
23943,5,4830295,RENWICK/BRAESWOOD,,1,634994,176245,1,1
23943,5,4830296,RENWICK/BRAESWOOD,,1,634995,176245,1,1
23943,5,4830297,RENWICK/BRAESWOOD,,1,634996,176245,1,1
23943,5,4830298,RENWICK/BRAESWOOD,,1,634994,176245,1,1
23943,5,4830299,RENWICK/BRAESWOOD,,1,634997,176245,1,1
23943,5,4830300,RENWICK/BRAESWOOD,,1,634996,176245,1,1
23943,5,4830301,RENWICK/BRAESWOOD,,1,634999,176245,1,1
23943,5,4830302,RENWICK/BRAESWOOD,,1,634997,176245,1,1
23943,5,4830303,RENWICK/BRAESWOOD,,1,634998,176245,1,1
23943,5,4830304,RENWICK/BRAESWOOD,,1,634999,176245,1,1
23943,5,4830305,RENWICK/BRAESWOOD,,1,634997,176245,1,1
23943,5,4830306,RENWICK/BRAESWOOD,,1,634998,176245,1,1
23943,5,4830307,RENWICK/BRAESWOOD,,1,634999,176245,1,1
23943,5,4830308,RENWICK/BRAESWOOD,,1,634997,176245,1,1
23943,5,4830309,RENWICK/BRAESWOOD,,1,634998,176245,1,1
23943,5,4830310,RENWICK/BRAESWOOD,,1,634999,176245,1,1
23943,5,4830311,RENWICK/BRAESWOOD,,1,634997,176245,1,1
23943,5,4830312,RENWICK/BRAESWOOD,,1,634998,176245,1,1
23943,5,4830313,RENWICK/BRAESWOOD,,1,634999,176245,1,1
23943,5,4830314,RENWICK/BRAESWOOD,,1,634997,176245,1,1
23943,5,4830315,RENWICK/BRAESWOOD,,1,634998,176245,1,1
23943,5,4830316,RENWICK/BRAESWOOD,,1,634999,176245,1,1
23943,5,4830317,RENWICK/BRAESWOOD,,1,634997,176245,1,1
23943,5,4830318,RENWICK/BRAESWOOD,,1,634998,176245,1,1
23943,5,4830319,RENWICK/BRAESWOOD,,1,634999,176245,1,1
23943,5,4830320,RENWICK/BRAESWOOD,,1,634997,176245,1,1
23943,5,4830321,RENWICK/BRAESWOOD,,1,634998,176245,1,1
23943,5,4830324,RENWICK/BRAESWOOD,,1,634999,176245,1,1
23943,5,4830325,RENWICK/BRAESWOOD,,1,634997,176245,1,1
23943,5,4830326,RENWICK/BRAESWOOD,,1,634998,176245,1,1
23944,5,4830520,POST OAK/RIDGEMONT/VIA BELLAIRE TC,,0,635014,176248,1,1
23944,5,4830521,POST OAK/HIRAM CLARKE T C/VIA BELLAIRE TC,,0,635015,176246,1,1
23944,5,4830522,POST OAK/RIDGEMONT/VIA BELLAIRE TC,,0,635016,176248,1,1
23944,5,4830523,POST OAK/HIRAM CLARKE T C/VIA BELLAIRE TC,,0,635017,176246,1,1
23944,5,4830524,POST OAK/RIDGEMONT/VIA BELLAIRE TC,,0,635014,176248,1,1
23944,5,4830525,POST OAK/HIRAM CLARKE T C/VIA BELLAIRE TC,,0,635015,176246,1,1
23944,5,4830526,POST OAK/RIDGEMONT/VIA BELLAIRE TC,,0,635016,176248,1,1
23944,5,4830527,POST OAK/HIRAM CLARKE T C/VIA BELLAIRE TC,,0,635017,176246,1,1
23944,5,4830528,POST OAK/RIDGEMONT/VIA BELLAIRE TC,,0,635014,176248,1,1
23944,5,4830529,POST OAK/HIRAM CLARKE T C/VIA BELLAIRE TC,,0,635015,176246,1,1
23944,5,4830530,POST OAK/RIDGEMONT/VIA BELLAIRE TC,,0,635016,176248,1,1
23944,5,4830531,POST OAK/HIRAM CLARKE T C/VIA BELLAIRE TC,,0,635017,176246,1,1
23944,5,4830532,POST OAK/RIDGEMONT/VIA BELLAIRE TC,,0,635014,176248,1,1
23944,5,4830533,POST OAK/HIRAM CLARKE T C/VIA BELLAIRE TC,,0,635015,176246,1,1
23944,5,4830534,POST OAK/RIDGEMONT/VIA BELLAIRE TC,,0,635016,176248,1,1
23944,5,4830535,POST OAK/HIRAM CLARKE T C/VIA BELLAIRE TC,,0,635017,176246,1,1
23944,5,4830536,POST OAK/RIDGEMONT/VIA BELLAIRE TC,,0,635014,176248,1,1
23944,5,4830537,POST OAK/HIRAM CLARKE T C/VIA BELLAIRE TC,,0,635015,176246,1,1
23944,5,4830538,POST OAK/RIDGEMONT/VIA BELLAIRE TC,,0,635016,176248,1,1
23944,5,4830539,POST OAK/HIRAM CLARKE T C/VIA BELLAIRE TC,,0,635017,176246,1,1
23944,5,4830540,POST OAK/RIDGEMONT/VIA BELLAIRE TC,,0,635014,176248,1,1
23944,5,4830541,POST OAK/HIRAM CLARKE T C/VIA BELLAIRE TC,,0,635015,176246,1,1
23944,5,4830542,POST OAK/RIDGEMONT/VIA BELLAIRE TC,,0,635016,176248,1,1
23944,5,4830543,POST OAK/HIRAM CLARKE T C/VIA BELLAIRE TC,,0,635017,176246,1,1
23944,5,4830568,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635014,176250,1,1
23944,5,4830550,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635015,176249,1,1
23944,5,4830551,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635016,176250,1,1
23944,5,4830552,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635017,176249,1,1
23944,5,4830553,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635014,176250,1,1
23944,5,4830554,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635015,176249,1,1
23944,5,4830555,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635016,176250,1,1
23944,5,4830556,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635017,176249,1,1
23944,5,4830557,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635014,176250,1,1
23944,5,4830558,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635015,176249,1,1
23944,5,4830559,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635016,176250,1,1
23944,5,4830560,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635017,176249,1,1
23944,5,4830561,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635014,176250,1,1
23944,5,4830549,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635015,176249,1,1
23944,5,4830548,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635016,176250,1,1
23944,5,4830547,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635017,176249,1,1
23944,5,4830546,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635014,176250,1,1
23944,5,4830545,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635015,176249,1,1
23944,5,4830544,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635016,176250,1,1
23944,5,4830562,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635017,176249,1,1
23944,5,4830567,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635014,176250,1,1
23944,5,4830566,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635015,176249,1,1
23944,5,4830565,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635016,176250,1,1
23944,5,4830564,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635017,176249,1,1
23944,5,4830563,POST OAK/NORTHWEST T C/VIA BELLAIRE TC,,1,635014,176250,1,1
23946,5,4830861,LAWNDALE/GULFGATE TC,,0,635059,176258,1,1
23946,5,4830862,LAWNDALE/GULFGATE MALL/VIA MAGNOLIA T C,,0,635060,176257,1,1
23946,5,4830863,LAWNDALE/GULFGATE TC,,0,635061,176258,1,1
23946,5,4830864,LAWNDALE/GULFGATE MALL/VIA MAGNOLIA T C,,0,635059,176257,1,1
23946,5,4830865,LAWNDALE/GULFGATE TC,,0,635060,176258,1,1
23946,5,4830866,LAWNDALE/GULFGATE MALL/VIA MAGNOLIA T C,,0,635061,176257,1,1
23946,5,4830867,LAWNDALE/GULFGATE TC,,0,635059,176258,1,1
23946,5,4830868,LAWNDALE/GULFGATE MALL/VIA MAGNOLIA T C,,0,635060,176257,1,1
23946,5,4830869,LAWNDALE/GULFGATE TC,,0,635061,176258,1,1
23946,5,4830870,LAWNDALE/GULFGATE MALL/VIA MAGNOLIA T C,,0,635059,176257,1,1
23946,5,4830871,LAWNDALE/GULFGATE TC,,0,635060,176258,1,1
23946,5,4830872,LAWNDALE/GULFGATE MALL/VIA MAGNOLIA T C,,0,635061,176257,1,1
23946,5,4830846,LAWNDALE/GULFGATE TC,,0,635059,176258,1,1
23946,5,4830847,LAWNDALE/GULFGATE MALL/VIA MAGNOLIA T C,,0,635060,176257,1,1
23946,5,4830848,LAWNDALE/GULFGATE TC,,0,635061,176258,1,1
23946,5,4830849,LAWNDALE/GULFGATE MALL/VIA MAGNOLIA T C,,0,635059,176257,1,1
23946,5,4830850,LAWNDALE/GULFGATE TC,,0,635060,176258,1,1
23946,5,4830851,LAWNDALE/GULFGATE MALL/VIA MAGNOLIA T C,,0,635061,176257,1,1
